Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.635349591838532	133	|I do . |	|I made up my mind months ago , and I have n't changed it . ' |	|` Very well . |	1	DEFAULT									
0.159968712426999	417	|Magic rings are - well , magical ; and they are rare and curious . |	|I was professionally interested in your ring , you may say ; and I still am . |	|I should like to know where it is , if you go wandering again . |	1	DEFAULT									
0.494030364205765	129	|said Gandalf . |	|` Yes , ' said Bilbo . |	|I am very fond indeed of it , and of all the dear old Shire ; but I think I need a holiday . ' |	1	Mr. Bilbo Baggins									
0.489280992310818	352	|It has now come to the final point . |	|You have had your joke , and alarmed or offended most of your relations , and given the whole Shire something to talk about for nine days , or ninety-nine more likely . |	|Are you going any further ? ' |	1	DEFAULT									
0.962936664277471	571	|He always used to joke about serious things . |	|I wish I had come back sooner , just to see him off . ' |	|I think really he preferred slipping off quietly in the end , ' said Gandalf . |	2	DEFAULT	Gandalf								
0.358211003766369	535	|` Everything packed and labelled ? ' |	|` Everything , ' they answered . |	|` Well , let 's start then ! ' |	0										
0.22716122610835	761	|` So do I , ' said Gandalf . |	|` And I wonder many other things . |	|Good-bye now ! |	1	Gandalf									
0.012659297560617	24	|The history and character of Mr. Bilbo Baggins became once again the chief topic of conversation ; and the older folk suddenly found their reminiscences in welcome demand . |	|No one had a more attentive audience than old Ham Gamgee , commonly known as the Gaffer . |	|He held forth at The Ivy Bush , a small inn on the Bywater road ; and he spoke with some authority , for he had tended the garden at Bag End for forty years , and had helped old Holman in the same job before that . |	1	Ham Gamgee									
0.158859536488884	695	|Half a minute ! ' |	|cried Frodo , running out of the room to the door . |	|` Come in ! |	1	Frodo Baggins									
0.025707193899796	755	|` You mean Otho and Lobelia . |	|How abominable ! |	|I would give them Bag End and everything else , if I could get Bilbo back and go off tramping in the country with him . |	0										
0.456086790100154	716	|He said you had pestered him till he told you , so I had better know too . |	|` No secrets between us , Frodo , ' he said ; ` but they are not to go any further . |	|It 's mine anyway . '' |	1	Frodo Baggins									
0.837355264437815	134	|I made up my mind months ago , and I have n't changed it . ' |	|` Very well . |	|It is no good saying any more . |	0										
0.573559211323696	379	|You 'll keep an eye on Frodo , wo n't you ? ' |	|` Yes , I will - two eyes , as often as I can spare them . ' |	|` He would come with me , of course , if I asked him . |	1	DEFAULT									
0.774063997432755	49	|They had heard this and other darker rumours before , of course ; but hobbits have a passion for family history , and they were ready to hear it again . |	|` Well , so they say , ' said the Gaffer . |	|` You see : Mr. Drogo , he married poor Miss Primula Brandybuck . |	0										
0.007437539947775	508	|` Indeed it would take away the only point I ever saw in the affair , ' said Gandalf . |	|` Very well , ' said Bilbo , ` it goes to Frodo with all the rest . ' |	|He drew a deep breath . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.320176410488708	149	|Even those who had , or pretended to have Party Business were seldom allowed inside . |	|Bilbo was busy : writing invitations , ticking off answers , packing up presents , and making some private preparations of his own . |	|From the time of Gandalf s arrival he remained hidden from view . |	1	Mr. Bilbo Baggins									
0.8297411073058	506	|It has n't made it any easier in the end , but it would be a pity to waste all my preparations . |	|It would quite spoil the joke . ' |	|` Indeed it would take away the only point I ever saw in the affair , ' said Gandalf . |	0										
0.827874907711121	582	|` The ring ! ' |	|exclaimed Frodo . |	|` Has he left me that ? |	1	Frodo Baggins									
0.32411636877215	12	|But so far trouble had not come ; and as Mr. Baggins was generous with his money , most people were willing to forgive him his oddities and his good fortune . |	|He remained on visiting terms with his relatives -LRB- except , of course , the Sackville-Bagginses -RRB- , and he had many devoted admirers among the hobbits of poor and unimportant families . |	|But he had no close friends , until some of his younger cousins began to grow up . |	1	Mr. Bilbo Baggins									
0.891484341815425	86	|But the Gaffer did not convince his audience . |	|The legend of Bilbo 's wealth was now too firmly fixed in the minds of the younger generation of hobbits . |	|` Ah , but he has likely enough been adding to what he brought at first , ' argued the miller , voicing common opinion . |	1	Mr. Bilbo Baggins									
0.857831951252575	717	|` No secrets between us , Frodo , ' he said ; ` but they are not to go any further . |	|It 's mine anyway . '' |	|` That 's interesting , ' said Gandalf . |	0										
0.224034248635518	756	|How abominable ! |	|I would give them Bag End and everything else , if I could get Bilbo back and go off tramping in the country with him . |	|I love the Shire . |	2	DEFAULT	Mr. Bilbo Baggins								
0.396942311959754	712	|I have heard his story : how he found it , and how he used it : on his journey , I mean . ' |	|` Which story , I wonder , ' said Gandalf . |	|` Oh , not what he told the dwarves and put in his book , ' said Frodo . |	1	Gandalf									
0.83850296376647	644	|When Otho loudly demanded to see Frodo , Merry bowed politely . |	|` He is indisposed , ' he said . |	|` He is resting . ' |	2	Frodo Baggins	Merry Brandybuck								
0.882201190613237	488	|And yet it would be a relief in a way not to be bothered with it any more . |	|It has been so growing on my mind lately . |	|Sometimes I have felt it was like an eye looking at me . |	1	DEFAULT									
0.521097296753552	192	|And there was also one last surprise , in honour of Bilbo , and it startled the hobbits exceedingly , as Gandalf intended . |	|The lights went out . |	|A great smoke went up . |	0										
0.964684277268664	492	|I tried locking it up , but I found I could n't rest without it in my pocket . |	|I do n't know why . |	|And I do n't seem able to make up my mind . ' |	1	DEFAULT									
0.116286244409627	241	|Bilbo was doing splendidly . |	|This was the sort of stuff they liked : short and obvious . |	|I hope you are all enjoying yourselves as much as I am . |	0										
0.854511699134619	628	|Every one of the various parting gifts had labels , written out personally by Bilbo , and several had some point , or some joke . |	|But , of course , most of the things were given where they would be wanted and welcome . |	|The poorer hobbits , and especially those of Bagshot Row , did very well . |	0										
0.275690297604095	578	|Frodo took the envelope from the mantelpiece , and glanced at it , but did not open it . |	|` You 'll find his will and all the other documents in there , I think , ' said the wizard . |	|` You are the master of Bag End now . |	3	Frodo Baggins	DEFAULT	DEFAULT							
0.583013171635422	741	|` cried Frodo . |	|` Why , I thought you were staying on for at least a week . |	|I was looking forward to your help . ' ' |	2	Frodo Baggins	DEFAULT								
0.555013831814181	304	|` He 's mad . |	|I always said so , ' was probably the most popular comment . |	|Even the Tooks -LRB- with a few exceptions -RRB- thought Bilbo 's behaviour was absurd . |	1	DEFAULT									
0.943258817015467	282	|Vulgar expression . ' |	|It is also , if I may be allowed to refer to ancient history , the anniversary of my arrival by barrel at Esgaroth on the Long Lake ; though the fact that it was my birthday slipped my memory on that occasion . |	|I was only fifty-one then , and birthdays did not seem so important . |	1	DEFAULT									
0.857032236747724	444	|And I shall keep it , I say . ' |	|Gandalf stood up . |	|He spoke sternly . |	1	Gandalf									
0.818800493008803	99	|Days passed and The Day drew nearer . |	|An odd-looking waggon laden with odd-looking packages rolled into Hobbiton one evening and toiled up the Hill to Bag End . |	|The startled hobbits peered out of lamplit doors to gape at it . |	0										
0.05039120242847	536	|` Everything , ' they answered . |	|` Well , let 's start then ! ' |	|He stepped out of the front-door . |	0										
0.235050647327989	38	|` You 're right , Dad ! |	|` said the Gaffer . |	|` Not that the Brandybucks of Buck-land live in the Old Forest ; but they 're a queer breed , seemingly . |	0										
0.802678170468803	166	|The sun got up , the clouds vanished , flags were unfurled and the fun began . |	|Bilbo Baggins called it a party , but it was really a variety of entertainments rolled into one . |	|Practically everybody living near was invited . |	0										
0.142055756625326	56	|` And / heard she pushed him in , and he pulled her in after him , ' said Sandy man , the Hobbiton miller . |	|` You should n't listen to all you hear , Sandyman , ' said the Gaffer , who did not much like the miller . |	|` There is n't no call to go talking of pushing and pulling . |	2	DEFAULT	Sandyman								
0.894137037267353	406	|Do n't you want to ? ' |	|` Well yes - and no . |	|Now it comes to it , I do n't like parting with it at all , I may say . |	0										
0.858793915775453	175	|Actually in Hobbiton and Bywater every day in the year it was somebody 's birthday , so that every hobbit in those parts had a fair chance of at least one present at least once a week . |	|But they never got tired of them . |	|On this occasion the presents were unusually good . |	0										
0.577518991988998	191	|There were fountains of butterflies that flew glittering into the trees ; there were pillars of coloured fires that rose and turned into eagles , or sailing ships , or a phalanx of flying swans ; there was a red thunderstorm and a shower of yellow rain ; there was a forest of silver spears that sprang suddenly into the air with a yell like an embattled army , and came down again into the Water with a hiss like a hundred hot snakes . |	|And there was also one last surprise , in honour of Bilbo , and it startled the hobbits exceedingly , as Gandalf intended . |	|The lights went out . |	2	Mr. Bilbo Baggins	Gandalf								
0.976829176952908	98	|A day or two later a rumour -LRB- probably started by the knowledgeable Sam -RRB- was spread about that there were going to be fireworks - fireworks , what is more , such as had not been seen in the Shire for nigh on a century , not indeed since the Old Took died . |	|Days passed and The Day drew nearer . |	|An odd-looking waggon laden with odd-looking packages rolled into Hobbiton one evening and toiled up the Hill to Bag End . |	0										
0.350284553379657	434	|` It is mine , I tell you . |	|My own . |	|My precious . |	1	DEFAULT									
0.826941255440118	769	|The evening was closing in , and his cloaked figure quickly vanished into the twilight . |	|Frodo did not see him again for a long time . |	|Chapter 2 . |	2	Frodo Baggins	DEFAULT								
0.517016318086171	229	|They could all see him standing , waving one hand in the air , the other was in his trouser-pocket . |	|My dear Bagginses and Boffins , he began again ; and my dear Tooks and Brandybucks , and Grubbs , and Chubbs , and Burrowses , and Hornblowers , and Bolgers , Bracegirdles , Goodbodies , Brockhouses and Proudfoots . |	|` ProudFEET ! ' |	1	DEFAULT									
0.571835158009361	59	|Boats are quite tricky enough for those that sit still without looking further for the cause of trouble . |	|Anyway : there was this Mr. Frodo left an orphan and stranded , as you might say , among those queer Bucklanders , being brought up anyhow in Brandy Hall . |	|A regular warren , by all accounts . |	1	Frodo Baggins									
0.455558124224168	57	|` You should n't listen to all you hear , Sandyman , ' said the Gaffer , who did not much like the miller . |	|` There is n't no call to go talking of pushing and pulling . |	|Boats are quite tricky enough for those that sit still without looking further for the cause of trouble . |	0										
0.776393390347222	233	|His name , of course , was Proudfoot , and well merited ; his feet were large , exceptionally furry , and both were on the table . |	|Proudfoots , repeated Bilbo . |	|Also my good Sackville-Bagginses that I welcome back at last to Bag End . |	1	Mr. Bilbo Baggins									
0.432340509756963	137	|Stick to your plan - your whole plan , mind - and I hope it will turn out for the best , for you , and for all of us . ' ' |	|I hope so . |	|Anyway I mean to enjoy myself on Thursday , and have my little joke . ' |	1	DEFAULT									
0.42119236181125	329	|On it he hung a short sword in a battered black-leather scabbard . |	|From a locked drawer , smelling of moth-balls , he took out an old cloak and hood . |	|They had been locked up as if they were very precious , but they were so patched and weatherstained that their original colour could hardly be guessed : it might have been dark green . |	1	DEFAULT									
0.661134385401299	641	|The road to the gate was blocked with barrows and handcarts . |	|In the middle of the commotion the Sackville-Bagginses arrived . |	|Frodo had retired for a while and left his friend Merry Brandybuck to keep an eye on things . |	0										
0.020000851622272	252	|Master Everard Took and Miss Melilot Brandybuck got on a table and with bells in their hands began to dance the Springle-ring : a pretty dance , but rather vigorous . |	|But Bilbo had not finished . |	|Seizing a horn from a youngster near by , he blew three loud hoots . |	1	Mr. Bilbo Baggins									
0.345976629760943	110	|At Bilbo 's front door the old man began to unload : there were great bundles of fireworks of all sorts and shapes , each labelled with a large red G and the elf-rune , . |	|That was Gandalf s mark , of course , and the old man was Gandalf the Wizard , whose fame in the Shire was due mainly to his skill with fires , smokes , and lights . |	|His real business was far more difficult and dangerous , but the Shire-folk knew nothing about it . |	1	Gandalf									
0.128914258098484	479	|I have never called you one , ' Gandalf answered . |	|` And I am not one either . |	|I am not trying to rob you , but to help you . |	1	Gandalf									
0.440005764562168	594	|One by one they rolled away , filled with full but very unsatisfied hobbits . |	|Gardeners came by arrangement , and removed in wheel-barrows those that had inadvertently remained behind . |	|Night slowly passed . |	0										
0.341915197594932	676	|` Did you hear that , Merry ? |	|That was an insult , if you like , ' said Frodo as he shut the door on her . |	|` It was a compliment , ' said Merry Brandybuck , ` and so , of course , not true . ' |	2	Frodo Baggins	DEFAULT								
0.134930053368267	334	|The book and bundle he stuffed into the top of a heavy bag that was standing there , already nearly full . |	|Into the envelope he slipped his golden ring , and its fine chain , and then sealed it , and addressed it to Frodo . |	|At first he put it on the mantelpiece , but suddenly he removed it and stuck it in his pocket . |	2	DEFAULT	Frodo Baggins								
0.273499642978422	248	|Hundreds of musical crackers had been pulled . |	|Most of them bore the mark DALE on them ; which did not convey much to most of the hobbits , but they all agreed they were marvellous crackers . |	|They contained instruments , small , but of perfect make and enchanting tones . |	0										
0.425497443831718	740	|` At once ! |	|` cried Frodo . |	|` Why , I thought you were staying on for at least a week . |	1	Frodo Baggins									
0.909427590801908	170	|Many people from other parts of the Shire were also asked ; and there were even a few from outside the borders . |	|Bilbo met the guests -LRB- and additions -RRB- at the new white gate in person . |	|Ele gave away presents to all and sundry - the latter were those who went out again by a back way and came in again by the gate . |	1	Mr. Bilbo Baggins									
0.838035798786362	203	|There was a splendid supper for everyone ; for everyone , that is , except those invited to the special family dinner-party . |	|This was held in the great pavilion with the tree . |	|The invitations were limited to twelve dozen -LRB- a number also called by the hobbits one Gross , though the word was not considered proper to use of people -RRB- ; and the guests were selected from all the families to which Bilbo and Frodo were related , with the addition of a few special unrelated friends -LRB- such as Gandalf -RRB- . |	0										
0.69445278940949	694	|` My dear Gandalf ! |	|Half a minute ! ' |	|cried Frodo , running out of the room to the door . |	0										
0.141090724794234	507	|It would quite spoil the joke . ' |	|` Indeed it would take away the only point I ever saw in the affair , ' said Gandalf . |	|` Very well , ' said Bilbo , ` it goes to Frodo with all the rest . ' |	1	Gandalf									
0.90477627174735	111	|That was Gandalf s mark , of course , and the old man was Gandalf the Wizard , whose fame in the Shire was due mainly to his skill with fires , smokes , and lights . |	|His real business was far more difficult and dangerous , but the Shire-folk knew nothing about it . |	|To them he was just one of the ` attractions ' at the Party . |	1	Gandalf									
0.886834956042257	519	|That will be safest . ' |	|` No , do n't give the ring to me , ' said Gandalf . |	|` Put it on the mantelpiece . |	1	Gandalf									
0.774041881747519	534	|asked Bilbo . |	|` Everything packed and labelled ? ' |	|` Everything , ' they answered . |	0										
0.831224029115344	704	|I longed to disappear . ' |	|` Do n't do that ! ' |	|said Gandalf , sitting down . |	0										
0.287381477599289	533	|` Is everything ready ? ' |	|asked Bilbo . |	|` Everything packed and labelled ? ' |	1	Mr. Bilbo Baggins									
0.799792945174812	559	|He paused , silent for a moment . |	|Then without another word he turned away from the lights and voices in the fields and tents , and followed by his three companions went round into his garden , and trotted down the long sloping path . |	|He jumped over a low place in the hedge at the bottom , and took to the meadows , passing into the night like a rustle of wind in the grass . |	1	DEFAULT									
0.265632323669053	277	|Your numbers were chosen to fit this remarkable total : One Gross , if I may use the expression . |	|No cheers . |	|This was ridiculous . |	0										
0.703996201147067	633	|Rory quite forgave Bilbo , and voted him a capital fellow after the first bottle . |	|There was plenty of everything left for Frodo . |	|And , of course , all the chief treasures , as well as the books , pictures , and more than enough furniture , were left in his possession . |	1	Frodo Baggins									
0.14646083855743	483	|He turned away , and the shadow passed . |	|He seemed to dwindle again to an old grey man , bent and troubled . |	|Bilbo drew his hand over his eyes . |	1	DEFAULT									
0.235358854934334	707	|` Do be careful of that ring , Frodo ! |	|In fact , it is partly about that that I have come to say a last word . ' |	|` Well , what about it ? ' |	1	DEFAULT									
0.875954388472961	17	|Bilbo and Frodo happened to have the same birthday , September 22nd . |	|` You had better come and live here , Frodo my lad , ' said Bilbo one day ; ` and then we can celebrate our birthday-parties comfortably together . ' |	|At that time Frodo was still in his tweens , as the hobbits called the irresponsible twenties between childhood and coming of age at thirty-three . |	2	Frodo Baggins	Mr. Bilbo Baggins								
0.349198371470769	504	|Then he shrugged his shoulders , and smiled rather ruefully . |	|` After all that 's what this party business was all about , really : to give away lots of birthday presents , and somehow make it easier to give it away at the same time . |	|It has n't made it any easier in the end , but it would be a pity to waste all my preparations . |	0										
0.53330705822333	208	|There were many Bagginses and Boffins , and also many Tooks and Brandybucks ; there were various Grubbs -LRB- relations of Bilbo Baggins ' grandmother -RRB- , and various Chubbs -LRB- connexions of his Took grandfather -RRB- ; and selection of Burrowses , Bolgers , Bracegirdles , Brockhouses , Goodbodies , Hornblowers and Proudfoots . |	|Some of these were only very distantly connected with Bilbo , and some of them had hardly ever been in Hobbiton before , as they lived in remote corners of the Shire . |	|The Sackville-Bagginses were not forgotten . |	1	Mr. Bilbo Baggins									
0.812986356045318	293	|Fie spoke this last word so loudly and suddenly that everyone sat up who still could . |	|I regret to announce that - though , as I said , eleventy-one years is far too short a time to spend among you - this is the END . |	|I am going . |	1	DEFAULT									
0.944399462616704	197	|Out flew a red-golden dragon - not life-size , but terribly life-like : fire came from his jaws , his eyes glared down ; there was a roar , and he whizzed three times over the heads of the crowd . |	|They all ducked , and many fell flat on their faces . |	|The dragon passed like an express train , turned a somersault , and burst over Bywater with a deafening explosion . |	0										
0.76850061525129	588	|I should not make use of it , if I were you . |	|But keep it secret , and keep it safe ! |	|Now I am going to bed . ' |	0										
0.32454230321788	371	|In peace and quiet , without a lot of relatives prying around , and a string of confounded visitors hanging on the bell . |	|I might find somewhere where I can finish my book . |	|I have thought of a nice ending for it : and he lived happily ever after to the end of his days . ' |	1	DEFAULT									
0.897528792584396	358	|In fact , I do n't mean to , and I have made all arrangements . ' |	|I am old , Gandalf . |	|I do n't look it , but I am beginning to feel it in my heart of hearts . |	2	DEFAULT	Gandalf								
0.37921728470672	684	|` Lock the door , and do n't open it to anyone today , not even if they bring a battering ram . ' |	|Then he went to revive himself with a belated cup of tea . |	|He had hardly sat down , when there came a soft knock at the front-door . |	1	DEFAULT									
0.825808418801287	637	|Frodo had a very trying time that afternoon . |	|A false rumour that the whole household was being distributed free spread like wildfire ; and before long the place was packed with people who had no business there , but could not be kept out . |	|Fabels got torn off and mixed , and quarrels broke out . |	0										
0.729401189857527	513	|He picked up his bag and moved to the door . |	|` You have still got the ring in your pocket , ' said the wizard . |	|` Well , so I have ! ' |	1	DEFAULT									
0.901966911928371	188	|The art of Gandalf improved with age . |	|There were rockets like a flight of scintillating birds singing with sweet voices . |	|There were green trees with trunks of dark smoke : their leaves opened like a whole spring unfolding in a moment , and their shining branches dropped glowing flowers down upon the astonished hobbits , disappearing with a sweet scent just before they touched their upturned faces . |	0										
0.880891107762594	325	|He walked briskly back to his hole , and stood for a moment listening with a smile to the din in the pavilion and to the sounds of merrymaking in other parts of the field . |	|Then he went in . |	|He took off his party clothes , folded up and wrapped in tissue-paper his embroidered silk waistcoat , and put it away . |	1	DEFAULT									
0.947371554887674	339	|said Bilbo . ' |	|I wondered if you would turn up . ' ' |	|I am glad to find you visible , ' replied the wizard , sitting down in a chair , ' I wanted to catch you and have a few final words . |	2	Mr. Bilbo Baggins	DEFAULT								
0.316676276075711	443	|It 's not his now , but mine . |	|And I shall keep it , I say . ' |	|Gandalf stood up . |	1	DEFAULT									
0.89080308980045	295	|I am going . |	|I am leaving NOW . |	|GOOD-BYE 7 He stepped down and vanished . |	1	DEFAULT									
0.36017427122801	710	|` What do you know already ? ' |	|` Only what Bilbo told me . |	|I have heard his story : how he found it , and how he used it : on his journey , I mean . ' |	2	Mr. Bilbo Baggins	DEFAULT								
0.49373174945471	6	|Time wore on , but it seemed to have little effect on Mr. Baggins . |	|At ninety he was much the same as at fifty . |	|At ninety-nine they began to call him we / / - preserved , but unchanged would have been nearer the mark . |	1	Mr. Bilbo Baggins									
0.006944467968398	572	|I wish I had come back sooner , just to see him off . ' |	|I think really he preferred slipping off quietly in the end , ' said Gandalf . |	|` Do n't be too troubled . |	2	DEFAULT	Gandalf								
0.01238188099242	32	|` But what about this Frodo that lives with him ? ' |	|asked Old Noakes of By water . |	|` Baggins is his name , but he 's more than half a Brandybuck , they say . |	1	Old Noakes									
0.965758939814532	662	|He read the will carefully and snorted . |	|It was , unfortunately , very clear and correct -LRB- according to the legal customs of hobbits , which demand among other things seven signatures of witnesses in red ink -RRB- . |	|` Foiled again ! ' |	0										
0.568460162516503	424	|His kindly face grew hard . |	|` Why not ? ' |	|he cried . |	0										
0.118021036068977	660	|I insist on seeing the will . ' |	|Otho would have been Bilbo 's heir , but for the adoption of Frodo . |	|He read the will carefully and snorted . |	3	Otho	Mr. Bilbo Baggins	Frodo Baggins							
0.736436431979928	173	|Hobbits give presents to other people on their own birthdays . |	|Not very expensive ones , as a rule , and not so lavishly as on this occasion ; but it was not a bad system . |	|Actually in Hobbiton and Bywater every day in the year it was somebody 's birthday , so that every hobbit in those parts had a fair chance of at least one present at least once a week . |	0										
0.969267349865715	720	|` Well , what did you think of it all ? ' |	|` If you mean , inventing all that about a ` present ' , well , I thought the true story much more likely , and I could n't see the point of altering it at all . |	|It was very unlike Bilbo to do so , anyway ; and I thought it rather odd . ' |	2	DEFAULT	DEFAULT								
0.181792107279007	299	|When they opened their eyes Bilbo was nowhere to be seen . |	|One hundred and forty-four flabbergasted hobbits sat back speechless . |	|Old Odo Proudfoot removed his feet from the table and stamped . |	0										
0.120364419413888	464	|Gandalf s eyes flashed . |	|It will be my turn to get angry soon , ' he said . |	|If you say that again , I shall . |	1	Gandalf									
0.602765161776712	120	|` Run away now ! |	|` said Gandalf . |	|` You will get plenty when the time comes . ' |	1	Gandalf									
0.038131790963509	510	|He drew a deep breath . |	|` And now I really must be starting , or somebody else will catch me . |	|I have said good-bye , and I could n't bear to do it all over again . ' |	1	DEFAULT									
0.825070233750997	517	|` And my will and all the other documents too . |	|You had better take it and deliver it for me . |	|That will be safest . ' |	2	DEFAULT	DEFAULT								
0.567496985819796	754	|exclaimed Frodo . |	|` You mean Otho and Lobelia . |	|How abominable ! |	3	DEFAULT	Otho	Lobelia							
0.94696656462212	713	|` Which story , I wonder , ' said Gandalf . |	|` Oh , not what he told the dwarves and put in his book , ' said Frodo . |	|` He told me the true story soon after I came to live here . |	2	DEFAULT	Frodo Baggins								
0.687473287125163	182	|There were three official meals : lunch , tea , and dinner -LRB- or supper -RRB- . |	|But lunch and tea were marked chiefly by the fact that at those times all the guests were sitting down and eating together . |	|At other times there were merely lots of people eating and drinking - continuously from elevenses until six-thirty , when the fireworks started . |	0										
0.474975340800639	562	|Gandalf remained for a while staring after him into the darkness . ' |	|Goodbye , my dear Bilbo - until our next meeting ! ' |	|he said softly and went back indoors . |	2	Gandalf	Mr. Bilbo Baggins								
0.850482688155914	437	|Yes , my precious . ' |	|The wizard 's face remained grave and attentive , and only a flicker in his deep eyes showed that he was startled and indeed alarmed . |	|` It has been called that before , ' he said , ` but not by you . ' |	1	DEFAULT									
0.885207550898193	16	|When Bilbo was ninety-nine , he adopted Frodo as his heir , and brought him to live at Bag End ; and the hopes of the Sackville-Bagginses were finally dashed . |	|Bilbo and Frodo happened to have the same birthday , September 22nd . |	|` You had better come and live here , Frodo my lad , ' said Bilbo one day ; ` and then we can celebrate our birthday-parties comfortably together . ' |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.440080868585676	102	|It was driven by outlandish folk , singing strange songs : dwarves with long beards and deep hoods . |	|A few of them remained at Bag End . |	|At the end of the second week in September a cart came in through Bywater from the direction of the Brandywine Bridge in broad daylight . |	0										
0.070009192220369	426	|he cried . |	|` And what business is it of yours , anyway , to know what I do with my own things ? |	|It is my own . |	2	DEFAULT	DEFAULT								
0.937739154884448	727	|I do n't understand , ' said Frodo . |	|` Neither do I , ' answered the wizard . ' |	|I have merely begun to wonder about the ring , especially since last night . |	1	DEFAULT									
0.368675445625374	619	|For LOBELIA SACKVILLE-BAGGINS , as a PRESENT , on a case of silver spoons . |	|Bilbo believed that she had acquired a good many of his spoons , while he was away on his former journey . |	|Fobelia knew that quite well . |	2	Mr. Bilbo Baggins	Lobelia								
0.48162934934547	679	|Then they went round the hole , and evicted three young hobbits -LRB- two Boffins and a Bolger -RRB- who were knocking holes in the walls of one of the cellars . |	|Frodo also had a tussle with young Sancho Proudfoot -LRB- old Odo Proudfoot 's grandson -RRB- , who had begun an excavation in the larger pantry , where he thought there was an echo . |	|The legend of Bilbo 's gold excited both curiosity and hope ; for legendary gold -LRB- mysteriously obtained , if not positively ill-gotten -RRB- , is , as every one knows , any one 's for the finding - unless the search is interrupted . |	3	Frodo Baggins	Sancho Proudfoot	Proudfoot Odo							
0.867076740317019	435	|My own . |	|My precious . |	|Yes , my precious . ' |	1	DEFAULT									
0.71069769058202	452	|And then you can go yourself , and be free . ' |	|` I 'll do as I choose and go as I please , ' said Bilbo obstinately . |	|` Now , now , my dear hobbit ! ' |	1	Mr. Bilbo Baggins									
0.421457149852443	465	|It will be my turn to get angry soon , ' he said . |	|If you say that again , I shall . |	|Then you will see Gandalf the Grey uncloaked . ' |	1	DEFAULT									
0.640871797591582	198	|They all ducked , and many fell flat on their faces . |	|The dragon passed like an express train , turned a somersault , and burst over Bywater with a deafening explosion . |	|That is the signal for supper ! ' |	0										
0.253934051997899	104	|At the end of the second week in September a cart came in through Bywater from the direction of the Brandywine Bridge in broad daylight . |	|An old man was driving it all alone . |	|He wore a tall pointed blue hat , a long grey cloak , and a silver scarf . |	0										
0.561257561701687	405	|I think , Bilbo , ' he said quietly , ' I should leave it behind . |	|Do n't you want to ? ' |	|` Well yes - and no . |	1	Mr. Bilbo Baggins									
0.042621525406414	361	|Well-preserved indeed ! |	|` he snorted . |	|` Why , I feel all thin , sort of stretched , if you know what I mean : like butter that has been scraped over too much bread . |	1	DEFAULT									
0.413341509595443	748	|I sha n't often be visiting the Shire openly again . |	|I find that I have become rather unpopular . |	|They say I am a nuisance and a disturber of the peace . |	1	DEFAULT									
0.536580389453135	367	|` No , it does not seem right , ' he said thoughtfully . |	|` No , after all I believe your plan is probably the best . ' |	|` Well , I 've made up my mind , anyway . |	1	DEFAULT									
0.850786641598359	289	|Why could n't he stop talking and let them drink his health ? |	|But Bilbo did not sing or recite . |	|Fie paused for a moment . |	1	Mr. Bilbo Baggins									
0.839987678852904	196	|It spouted green and scarlet flames . |	|Out flew a red-golden dragon - not life-size , but terribly life-like : fire came from his jaws , his eyes glared down ; there was a roar , and he whizzed three times over the heads of the crowd . |	|They all ducked , and many fell flat on their faces . |	0										
0.824308926424829	96	|Our Sam says that everyone 's going to be invited to the party , and there 's going to be presents , mark you , presents for all - this very month as is . ' |	|That very month was September , and as fine as you could ask . |	|A day or two later a rumour -LRB- probably started by the knowledgeable Sam -RRB- was spread about that there were going to be fireworks - fireworks , what is more , such as had not been seen in the Shire for nigh on a century , not indeed since the Old Took died . |	0										
0.231301766313492	306	|Even the Tooks -LRB- with a few exceptions -RRB- thought Bilbo 's behaviour was absurd . |	|For the moment most of them took it for granted that his disappearance was nothing more than a ridiculous prank . |	|But old Rory Brandybuck was not so sure . |	1	Mr. Bilbo Baggins									
0.557388468069275	389	|` Everything ? ' |	|said Gandalf . |	|` The ring as well ? |	1	Gandalf									
0.051157840222627	130	|` Yes , ' said Bilbo . |	|I am very fond indeed of it , and of all the dear old Shire ; but I think I need a holiday . ' |	|` You mean to go on with your plan then ? ' ' |	1	Mr. Bilbo Baggins									
0.563530160788279	124	|The young hobbits stared at the door in vain for a while , and then made off , feeling that the day of the party would never come . |	|Inside Bag End , Bilbo and Gandalf were sitting at the open window of a small room looking out west on to the garden . |	|The late afternoon was bright and peaceful . |	2	Mr. Bilbo Baggins	Gandalf								
0.180557089706981	689	|It can wait . ' |	|He went on with his tea . |	|The knock was repeated , much louder , but he took no notice . |	1	DEFAULT									
0.228367452677941	171	|Bilbo met the guests -LRB- and additions -RRB- at the new white gate in person . |	|Ele gave away presents to all and sundry - the latter were those who went out again by a back way and came in again by the gate . |	|Hobbits give presents to other people on their own birthdays . |	1	DEFAULT									
0.541865901849759	294	|I regret to announce that - though , as I said , eleventy-one years is far too short a time to spend among you - this is the END . |	|I am going . |	|I am leaving NOW . |	1	DEFAULT									
0.260248708113825	589	|But keep it secret , and keep it safe ! |	|Now I am going to bed . ' |	|As master of Bag End Frodo felt it his painful duty to say good-bye to the guests . |	1	DEFAULT									
