Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.474890048391024	154	|The boy looks well tended . |	|I give it a week , a fortnight at most , before she 's whimpering at the kitchen door because she misses her pup . |	|I 'll find out then if not before . |	2	DEFAULT	DEFAULT								
0.99742041122637	434	|Surely even a houndsman can see that . |	|And even if you ca n't , your master will . |	|An icy harshness had come into Regal 's voice , and I saw Burrich flinch from his voice as I had seen him cower from nothing else . |	2	DEFAULT	Burrich								
0.925731040416137	110	|What 's this ? |	|The guard gave me a gentle nudge on the shoulder that propelled me a foot or so closer to the man . |	|An old plowman left him , Prince Verity , sir . |	3	DEFAULT	Prince Verity	DEFAULT							
0.695056425692101	341	|The man who spoke was like Verity around the jaw and eyes , but there the resemblance ended . |	|This man was younger by far . |	|His cheeks were beardless , and his scented and smoothed hair was finer and brown . |	1	DEFAULT									
0.021929096869676	403	|Which is ? |	|He still favors Chivalry . |	|Regal sounded disgusted . |	2	DEFAULT	Chiv								
0.865814907913517	302	|Horse , hound , and hawk , Chivalry . |	|I 've minded them all for you for many a year , and minded them well . |	|But this by-blow of yours ; well , what to do with him is beyond me . |	2	Chiv	DEFAULT								
0.016247200985641	297	|Burrich absently calmed him with a touch . |	|It 's rough quarters here for all of us at this outpost . |	|You 'll find Buckkeep a more hospitable place . |	0										
0.942534678334697	438	|Beside me , Vixen growled lightly in the back of her throat . |	|I think it made Regal step back , but I can not be sure . |	|The men left soon after , and if they spoke any more than that , no memory of it lies within me . |	2	DEFAULT	Regal								
0.648001353847813	338	|But have neither you nor Burrich the sense of a flea ? |	|Bastard or not , you do n't stable a child among beasts . |	|Was there nowhere else you could put him ? |	1	Burrich									
0.756124383795606	267	|I remember darkness , and the sudden tiredness that came over me , a terrible weepy sleepiness that dragged at me as I followed the strange man with the bandaged leg through the chill , dark courtyard . |	|There were tall walls around us , and guards moved intermittently atop them , dark shadows visible only as they blotted the stars occasionally from the sky . |	|The cold bit at me , and I stumbled and slipped on the icy pathway . |	0										
0.82781574463963	45	|And yet , again , I can not recall that I had walked far through winter 's last curses , nor that I had been carried . |	|No , it all starts there , right outside the doors of the stronghouse , with my small hand trapped inside the tall man 's . |	|Almost , it is like a puppet show beginning . |	2	DEFAULT	DEFAULT								
0.003994319994787	210	|Jason shrugged , busy with getting himself bread and meat and cheese of his own . |	|So said the old plowman what left him here . |	|He layered the meat and cheese onto a slab of bread , took an immense bite , and then spoke through it . |	2	DEFAULT	DEFAULT								
0.715141301453732	220	|And there sits the very proof that there 's nowt wrong with him as a man , as is all I was saying , that 's all . |	|He wiped his mouth hastily on his sleeve . |	|As like to Prince Chivalry as can be , as even his brother said but a while ago . |	1	DEFAULT									
0.302828593163358	370	|Our father does . |	|My mother does not . |	|Oh . |	1	DEFAULT									
0.982460117527478	78	|For not a man will have her now , not a man , not with this pup running at her heels . |	|So you take him , and give him to his father . |	|And he let go of me so suddenly that I sprawled to the stone doorstep at the guard 's feet . |	3	DEFAULT	DEFAULT	DEFAULT							
0.267036681366639	430	|Everyone here knows of his existence ; Verity 's clumsiness saw to that . |	|There 's no point to trying to hide him . |	|And as far as a royal bastard is concerned , none of us can afford to have such sensibilities , Burrich . |	1	DEFAULT									
0.060695811700804	427	|It seems to me that if he wants to settle a portion on the family of the boy 's mother , and set him aside , then , why surely for the sake of my Lady Patience 's sensibilities , he should be allowed that discretion - Prince Regal broke in with a snort of disdain . |	|The time for discretion was before he rolled the wench . |	|The Lady Patience is not the first woman to have to face her husband 's bastard . |	1	DEFAULT									
0.906621289091012	186	|This pup 's for you , now . |	|He turned away from me . |	|I watched with interest as he broke a corner as big as his fist off a dark loaf , and then drew his belt knife to take a wedge of cheese off a wheel . |	2	DEFAULT	DEFAULT								
0.155753473244688	157	|Here , boy , what do they call you ? |	|His jerkin was closed with an intricate buckle shaped like a buck 's head . |	|It was brass , then gold , then red as the flames in the fireplace moved . |	1	DEFAULT									
0.693177695314872	359	|Bedded here , he has quiet , and the pup has taken to him . |	|And with my Vixen to watch over him at night , no one could do him harm without her teeth taking a toll . |	|My lords , I know little of children myself , and it seemed to me - It 's fine , Burrich , it 's fine , Verity said quietly , cutting him off . |	2	Vixen	DEFAULT								
0.174766311949763	213	|Said Chivalry ought to be glad he 'd seeded one child , somewhere , and should feed and care for him himself now . |	|An unusual quiet bloomed suddenly in the kitchen . |	|Men paused in their eating , gripping bread or mugs or trenchers , and turned eyes to the man called Burrich . |	0										
0.669821621742007	332	|Now you 've wakened him , warned the one , and he was Prince Verity , the man from the warmly lit chamber of my first evening . |	|So ? |	|He 'll go back to sleep as soon as we leave . |	0										
0.630102406300499	74	|I 've fed him at my table for six years , and never a word from his father , never a coin , never a visit , though my daughter gives me to understand he knows he fathered a bastard on her . |	|I 'll not feed him any longer , nor break my back at a plow to keep clothes on his back . |	|Let him be fed by him what got him . |	2	DEFAULT	DEFAULT								
0.425925189644606	216	|He himself set his mug carefully away from the edge of the table . |	|His voice was quiet and even , his words precise . |	|If my master has no heir , ` tis Eda 's will , and no fault of his manhood . |	1	DEFAULT									
0.733682431728706	440	|The men left soon after , and if they spoke any more than that , no memory of it lies within me . |	|Time passed , and I think it was two , or perhaps three weeks later that I found myself clinging to Burrich 's belt and trying to wrap my short legs around a horse behind him as we left that chill village and began what seemed to me an endless journey down to warmer lands . |	|I suppose at some point Chivalry must have come to see the bastard he had sired and must have passed some sort of judgment on himself as regarded me . |	2	DEFAULT	Burrich								
0.441709401620699	143	|Chivalry was up this way for three , four months , chivying them into opening it to us . |	|Looks like it was n't the only thing he chivied open . |	|Damn . |	1	Chiv									
0.003735606564034	406	|Despite everything . |	|Despite his foolish marriage and his eccentric wife . |	|Despite this mess . |	2	DEFAULT	DEFAULT								
0.328312266092902	89	|So let him do for him , and be glad he managed to father one child , somewhere . |	|For a moment the guard watched the old man walking away . |	|Then he wordlessly stooped to seize me by the collar and drag me out of the way so he could close the door . |	2	DEFAULT	DEFAULT								
0.542754284908089	261	|Certainly I had no trouble in keeping up . |	|We came at last to a heavy door , and a guard who nodded us through with a devouring stare at me . |	|Outside , a chill wind was blowing . |	2	DEFAULT	DEFAULT								
0.255779446383445	352	|What do I know of children ? |	|I turned him over to Burrich . |	|He is Chivalry 's man , and as such he 's cared for ... . |	2	DEFAULT	Burrich								
0.289773806666861	56	|Certainly , I did not struggle to break free of the old man 's grip on my hand , nor did I call out , Mother , Mother . |	|Instead I stood , a spectator , and heard the sound of boots within the keep , and the unfastening of the door hasp within . |	|One last time she called . |	1	DEFAULT									
0.690557401765661	307	|I remember that first night well , the warmth of the hounds , the prickling straw , and even the sleep that finally came as the pup cuddled close beside me . |	|I drifted into his mind and shared his dim dreams of an endless chase , pursuing a quarry I never saw , but whose hot scent dragged me onward through nettle , bramble , and scree . |	|And with the hound 's dream , the precision of the memory wavers like the bright colors and sharp edges of a drug dream . |	2	DEFAULT	DEFAULT								
0.286447320584953	120	|He had a barrel of a chest , and shoulders that strained the fabric of his shirt . |	|His fists were square and work-scarred , yet ink stained the fingers of his right hand . |	|As he stared at me his grin gradually widened , until finally he gave a snort of laughter . |	1	DEFAULT									
0.039422749439282	251	|Well , he said at long last . |	|If I know your father , he 'll face up to it square and do what 's right . |	|But Eda only knows what he 'll think is the right thing to do . |	2	DEFAULT	DEFAULT								
0.733324624554288	109	|he asked , and even at that age I could sense his resignation to a messy interruption . |	|What 's this ? |	|The guard gave me a gentle nudge on the shoulder that propelled me a foot or so closer to the man . |	0										
0.924366298415429	272	|We reached a building and he dragged open a heavy door . |	|Warmth and animal smells and a dim yellow light spilled out . |	|A sleepy stable boy sat up in his nest of straw , blinking like a rumpled fledgling . |	0										
0.278759190572562	287	|Here , Nosy , you just move over and make this boy a place in the straw . |	|That 's right , you cuddle up to Vixen , there . |	|She 'll take you in , and give a good slash to any that think to bother you . |	2	Nosy	Vixen								
0.944426921341058	383	|Then our cousin August . |	|This bastard would be a far fifth . |	|I am well aware that you precede me ; you need not flaunt it at me at every opportunity , Regal said coldly . |	1	DEFAULT									
0.750391949758262	194	|He had the same unruly blackness to his hair and beard , but his face was angular and narrow . |	|His face had the color of a man much outdoors . |	|His eyes were brown rather than black , and his hands were long-fingered and clever . |	1	DEFAULT									
0.469458478935906	278	|I entered a different world then , a night world where animals shifted and breathed in stalls , where hounds lifted their heads from their crossed forepaws to regard me with lambent eyes green or yellow in the lantern 's glow . |	|Horses stirred as we passed their stalls . |	|Hawks are down at the far end , Burrich said as we passed stall after stall . |	0										
0.380773202645524	252	|If I know your father , he 'll face up to it square and do what 's right . |	|But Eda only knows what he 'll think is the right thing to do . |	|Probably whatever hurts the most . |	2	Eda	DEFAULT								
0.28036211026412	198	|He 's yours to watch over , Burrich . |	|Prince Verity says so . |	|Why ? |	1	Prince Verity									
0.075305871400797	436	|An icy harshness had come into Regal 's voice , and I saw Burrich flinch from his voice as I had seen him cower from nothing else . |	|It made me afraid , and I drew the blanket up over my head and burrowed deeper into the straw . |	|Beside me , Vixen growled lightly in the back of her throat . |	1	DEFAULT									
0.535802017520455	51	|And then , from offstage , a voice sounded . |	|Not from within the doors , but from behind us , back the way we had come . |	|Father , please , the woman 's voice begged . |	0										
0.265210901028702	452	|A place to grow grapes and grain and plump children . |	|It is a soft holding , far from the borders , far from the politics of court , far from anything that had been Chivalry 's life up to then . |	|It was a pasturing out , a gentle and genteel exile for a man who would have been King . |	1	Chiv									
0.79681162082293	286	|If it were n't for the Lady Patience , I 'd be thinking this a fine god 's jest on the master . |	|Here , Nosy , you just move over and make this boy a place in the straw . |	|That 's right , you cuddle up to Vixen , there . |	2	Nosy	DEFAULT								
0.697872489969313	404	|He still favors Chivalry . |	|Regal sounded disgusted . |	|Despite everything . |	1	Regal									
0.003053825106055	313	|Sometimes there was a cook in attendance , setting meat onto the hearth hooks or pummeling bread dough or breaching a cask of drink . |	|More often there was not , and I helped myself to whatever had been left out on the table , and shared generously with the pup that swiftly became my constant companion . |	|Men came and went , eating and drinking , and regarding me with a speculative curiosity that I came to accept as normal . |	1	DEFAULT									
0.11809172788649	311	|I recall the spitting-wet days of winter 's end as I learned the route from my stall to the kitchen . |	|I was free to come and go there as I pleased . |	|Sometimes there was a cook in attendance , setting meat onto the hearth hooks or pummeling bread dough or breaching a cask of drink . |	1	DEFAULT									
0.085567289325532	225	|Jason backed a hasty step or two before he realized I was Burrich 's target , not him . |	|Burrich gripped my shoulders and turned me to the fire . |	|When he firmly took my jaw in his hand and lifted my face to his , he startled me , so that I dropped both bread and cheese . |	2	Burrich	DEFAULT								
0.257249544634724	95	|Up , boy , and walk , he said . |	|So I followed him , down a dim corridor , past rooms spartanly furnished , with windows still shuttered against winter 's chill , and finally to another set of closed doors , these of rich , mellow wood embellished with carvings . |	|There he paused and straightened his own garments briefly . |	2	DEFAULT	DEFAULT								
0.124740082398917	76	|Let him be fed by him what got him . |	|I 've enough to tend to of my own , what with my woman getting on in years , and this one 's mother to keep and feed . |	|For not a man will have her now , not a man , not with this pup running at her heels . |	4	DEFAULT	DEFAULT	DEFAULT	DEFAULT						
0.039471798452535	206	|I looked from the bread to the cheese I gripped , loath to surrender either , but longing for the hot meat , too . |	|He shrugged at seeing my dilemma , and with a fighting man 's practicality , flipped the meat casually onto the table beside my hip . |	|I stuffed as much bread into my mouth as I could and shifted to where I could watch the meat . |	2	DEFAULT	DEFAULT								
0.025609945817978	27	|Am I recalling it from my own mind , or from dozens of retellings by legions of kitchen maids and ranks of scullions and herds of stable boys as they explained my presence to each other ? |	|Perhaps I have heard the story so many times , from so many sources , that I now recall it as an actual memory of my own . |	|Is the detail the result of a six-year-old 's open absorption of all that goes on around him ? |	1	DEFAULT									
0.26088323536062	105	|An immense table was placed at an angle to the fire , and behind it sat a stocky man , his brows knit as he bent over a sheaf of papers in front of him . |	|He did not look up immediately , and so I was able to study his rather bushy disarray of dark hair for some moments . |	|When he did look up , he seemed to take in both myself and the guard in one quick glance of his black eyes . |	2	DEFAULT	DEFAULT								
0.917142363934791	295	|He threw a thick blanket that smelled much of horse down over me . |	|A very large gray horse in the next stall stirred suddenly , thumping a heavy hoof against the partition , and then hanging his head over to see what the night excitement was about . |	|Burrich absently calmed him with a touch . |	0										
0.78729439550679	274	|A sleepy stable boy sat up in his nest of straw , blinking like a rumpled fledgling . |	|At a word from Burrich he lay down again , curling up small in the straw and closing his eyes . |	|We moved past him , Burrich dragging the door to behind us . |	2	DEFAULT	Burrich								
0.328626870622456	371	|My mother does not . |	|Oh . |	|Verity 's tone indicated he had no interest in further discussing that . |	0										
0.14061980491447	184	|Jason set me rather firmly on the corner of the table closest to the fire 's warmth , jogging the elbow of a man whose face was hidden by a mug . |	|Here , Burrich , Jason said matter-of-factly . |	|This pup 's for you , now . |	2	Burrich	Jason								
0.225337662356243	417	|So the King seems to think . |	|Does he care nothing for the disgrace ? |	|But I suspect Chivalry will feel differently about using his bastard in such a way . |	1	DEFAULT									
0.937971912800912	175	|They seemed all the darker after the warmth and light , and endless as I tried to match the guard 's stride as he wound through them . |	|Perhaps I whimpered , or perhaps he grew tired of my slower pace , for he spun suddenly , seized me , and tossed me up to sit on his shoulder as casually as if I weighed nothing at all . |	|Soggy little pup , you , he observed , without rancor , and then bore me down corridors and around turns and up and down steps and finally into the yellow light and space of a large kitchen . |	2	DEFAULT	DEFAULT								
0.090837228609484	135	|He dropped his hand . |	|Sir , he added . |	|The other did n't seem to notice the guard 's lapse in discipline . |	1	DEFAULT									
0.688269830830104	358	|The tone of his words made his own distaste for their company obvious . |	|Bedded here , he has quiet , and the pup has taken to him . |	|And with my Vixen to watch over him at night , no one could do him harm without her teeth taking a toll . |	1	DEFAULT									
0.66431193725312	125	|Fruitful Eda . |	|Who 'd have believed it of my illustrious and virtuous brother ? |	|The guard made no response at all , nor was one expected from him . |	1	DEFAULT									
0.471094533435849	362	|If it had to be thought about , I should have done the thinking . |	|I left it to you , and I do n't find fault with it . |	|It 's better than a lot of children have in this village , Eda knows . |	2	DEFAULT	DEFAULT								
0.67629914421201	101	|He pushed the doors open , herded me in before him , and shut the doors behind him . |	|This room was as warm as the corridor had been chill , and alive as the other chambers had been deserted . |	|I recall a quantity of furniture in it , rugs and hangings , and shelves of tablets and scrolls overlaid with the scattering of clutter that any well-used and comfortable chamber takes on . |	0										
0.024265777199223	155	|I give it a week , a fortnight at most , before she 's whimpering at the kitchen door because she misses her pup . |	|I 'll find out then if not before . |	|Here , boy , what do they call you ? |	1	DEFAULT									
0.450034710984949	118	|He wore a short dark beard , as bushy and disorderly as his hair , and his cheeks were weathered above it . |	|Heavy brows were raised above his dark eyes . |	|He had a barrel of a chest , and shoulders that strained the fabric of his shirt . |	1	DEFAULT									
0.518591103612707	169	|Ca n't have royal bastards cluttering up the countryside . |	|Sir , said Jason , neither agreeing nor disagreeing , but merely accepting the order . |	|He put a heavy hand on my shoulder and turned me back toward the door . |	2	Jason	DEFAULT								
0.495581713678963	94	|No real surprise , only a soldier 's stoic acceptance of the odder bits of his duty . |	|Up , boy , and walk , he said . |	|So I followed him , down a dim corridor , past rooms spartanly furnished , with windows still shuttered against winter 's chill , and finally to another set of closed doors , these of rich , mellow wood embellished with carvings . |	2	DEFAULT	DEFAULT								
0.664054187624375	424	|A shadow lay over Burrich 's features that the yellow lamplight could not lift . |	|Has my master no say in this ? |	|Burrich ventured to protest . |	1	DEFAULT									
0.196695708606639	456	|And so I came to Buckkeep , sole child and bastard of a man I 'd never know . |	|Prince Verity became King-in-Waiting and Prince Regal moved up a notch in the line of succession . |	|If all I had ever done was to be born and discovered , I would have left a mark across all the land for all time . |	2	Prince Verity	Regal								
0.272653900514087	84	|he asked , and his tone was not one of curiosity , but only that of a man who asks for more specific information on a situation , in order to report well to a superior . |	|Chivalry 's , the old man said , and he was already turning his back on me , taking his measured steps down the graveled pathway . |	|Prince Chivalry , he said , not turning back as he added the qualifier . |	3	Chiv	DEFAULT	DEFAULT							
0.355485544496658	237	|He reseated himself and refilled his mug from a pitcher on the table . |	|He drank again , studying me over the rim of his mug . |	|Who 'd Chivalry get him on ? |	2	DEFAULT	DEFAULT								
0.282273129891453	87	|Him what 's King-in-Waiting . |	|That 's who got him . |	|So let him do for him , and be glad he managed to father one child , somewhere . |	1	DEFAULT									
0.050495359470732	242	|For a moment he did n't speak , and I sensed that silence hovering again . |	|I 'd say it was Prince Chivalry 's business who the mother was , and not for kitchen talk , Burrich said mildly . |	|Even so , even so , the guard agreed abruptly , and Jason nodded like a courting bird in agreement . |	3	Burrich	Chiv	DEFAULT							
0.77431075420631	397	|` Do n't do what you ca n't undo , until you 've considered what you ca n't do once you 've done it . ' |	|Then he laughed . |	|Regal himself gave a short , bitter laugh . |	1	Regal									
0.091242316897161	348	|The doublet that showed beneath it was a rich cream , and laden with lace . |	|The scarf at his throat was secured with a leaping stag done in gold , its single eye a winking green gem . |	|And the careful turn of his words was like a twisted chain of gold compared to the simple links of Verity 's speech . |	1	DEFAULT									
0.421625830815168	229	|His eyes met mine , and there was a sort of wildness in them , as if what he saw in my face were an injury I 'd done him . |	|I started to draw away from that look , but his grip would n't let me . |	|So I stared back at him with as much defiance as I could muster , and saw his upset masked suddenly with a sort of reluctant wonder . |	2	DEFAULT	DEFAULT								
0.354714261071497	415	|Verity sounded confused by the logic . |	|I heard the sourness in Regal 's voice . |	|So the King seems to think . |	2	Regal	DEFAULT								
0.974616727336303	151	|There was only the old plowman on the doorstep , and all him said was that this was Prince Chivalry 's bastid , and he was n't going to feed him ner put clothes on his back no more . |	|Said him what got him could care for him now . |	|The man shrugged as if the matter were of no great importance . |	2	DEFAULT	DEFAULT								
0.906527913978036	360	|And with my Vixen to watch over him at night , no one could do him harm without her teeth taking a toll . |	|My lords , I know little of children myself , and it seemed to me - It 's fine , Burrich , it 's fine , Verity said quietly , cutting him off . |	|If it had to be thought about , I should have done the thinking . |	3	Prince Verity	Burrich	DEFAULT							
0.775388452069004	64	|I do not recall a cry , nor the sound of struck flesh . |	|What I do remember is how the doors swung outward , so that the old man had to step hastily back , dragging me with him . |	|And there is this . |	2	DEFAULT	DEFAULT								
0.200670781907673	37	|And yet it was warm , and not unkind as it held mine . |	|Only firm . |	|It did not let me slip on the icy streets , but it did not let me escape my fate , either . |	0										
0.701202652690979	446	|In truth , I was his only failure that year , but I was a monumental one . |	|He preceded us home to Buckkeep , where he abdicated his claim to the throne . |	|By the time we arrived , he and Lady Patience were gone from court , to live as the Lord and Lady of Withywoods . |	1	DEFAULT									
0.607712247870104	321	|Certainly I remember the hound pup , Nosy . |	|His coat was red and slick and short , and bristly in a way that prickled me through my clothes when we shared the horse blanket at night . |	|His eyes were green as copper ore , his nose the color of cooked liver , and the insides of his mouth and tongue were mottled pink and black . |	2	Nosy	DEFAULT								
0.454680384402514	14	|I convinced myself that the exercise would turn my thoughts aside from my pain and help the time to pass . |	|But each historical event I consider only awakens my own personal shades of loneliness and loss . |	|I fear I will have to set this work aside entirely , or else give in to reconsidering all that has shaped what I have become . |	1	DEFAULT									
0.491056505183471	294	|I put an arm around him to settle him , and then cuddled in amongst them as Burrich had advised . |	|He threw a thick blanket that smelled much of horse down over me . |	|A very large gray horse in the next stall stirred suddenly , thumping a heavy hoof against the partition , and then hanging his head over to see what the night excitement was about . |	2	DEFAULT	DEFAULT								
0.472433960713233	256	|Had enough to eat ? |	|he asked at last . |	|I nodded , and he stood stiffly , to swing me off the table and onto the floor . |	1	DEFAULT									
0.488084394501263	233	|It 's a thing that will try her lady 's will to the edge of her very name , Burrich said softly . |	|He released my jaw and stooped awkwardly to pick up the bread and cheese I 'd dropped . |	|He brushed them off and handed them back to me . |	2	DEFAULT	DEFAULT								
0.819101609183149	433	|To leave such a boy in a place like this is like leaving a weapon hovering over the King 's throat . |	|Surely even a houndsman can see that . |	|And even if you ca n't , your master will . |	0										
0.382416117519387	376	|She has counseled the King long , but in vain . |	|Mother and I were for putting the boy ... aside . |	|It is only good sense . |	3	Mother	DEFAULT	DEFAULT							
0.393096869159517	61	|A tremor shook the hand that gripped mine , but whether of anger or some other emotion , I shall never know . |	|As swift as a black crow seizes a bit of dropped bread , the old man stooped and snatched up a frozen chunk of dirty ice . |	|Wordlessly he flung it , with great force and fury , and I cowered where I stood . |	1	DEFAULT									
0.780303909043534	344	|His cheeks and forehead had been stung to redness by the night 's chill , but it was a new thing , not Verity 's weathered ruddiness . |	|And Verity dressed as his men dressed , in practical woolens of sturdy weave and subdued colors . |	|Only the crest on his breast showed brighter , in gold and silver thread . |	1	Prince Verity									
0.700614317793939	96	|So I followed him , down a dim corridor , past rooms spartanly furnished , with windows still shuttered against winter 's chill , and finally to another set of closed doors , these of rich , mellow wood embellished with carvings . |	|There he paused and straightened his own garments briefly . |	|I remember quite clearly how he went down on one knee to tug my shirt straight and smooth my hair with a rough pat or two , but whether this was from some kindhearted impulse that I make a good impression , or merely a concern that his package look well tended , I will never know . |	1	DEFAULT									
0.426310427764975	81	|I scrabbled to a sitting position , not much hurt that I recall , and looked up to see what would happen next between the two men . |	|The guard looked down at me , lips pursed slightly , not in judgment but merely considering how to classify me . |	|Whose get ? |	2	DEFAULT	DEFAULT								
0.198568450014903	450	|Its name bears no relationship to its appearance . |	|It is a warm valley , centered on a gently flowing river that carves a wide plain that nestles between gently rising and rolling foothills . |	|A place to grow grapes and grain and plump children . |	0										
0.875388262089929	239	|Who 'd Chivalry get him on ? |	|a man at the other end of the table asked incautiously . |	|Burrich swung his gaze to the man as he set his mug down . |	1	DEFAULT									
0.86212541633614	238	|He drank again , studying me over the rim of his mug . |	|Who 'd Chivalry get him on ? |	|a man at the other end of the table asked incautiously . |	2	Chiv	DEFAULT								
0.36741261474821	17	|And so I begin again , and again , but always find that I am writing of my own beginnings rather than the beginnings of this land . |	|I do not even know to whom I try to explain myself . |	|My life has been a web of secrets , secrets that even now are unsafe to share . |	1	DEFAULT									
0.559550091215674	227	|When he firmly took my jaw in his hand and lifted my face to his , he startled me , so that I dropped both bread and cheese . |	|Yet he paid no mind to this as he turned my face toward the fire and studied me as if I were a map . |	|His eyes met mine , and there was a sort of wildness in them , as if what he saw in my face were an injury I 'd done him . |	2	DEFAULT	DEFAULT								
0.118674443264089	98	|I remember quite clearly how he went down on one knee to tug my shirt straight and smooth my hair with a rough pat or two , but whether this was from some kindhearted impulse that I make a good impression , or merely a concern that his package look well tended , I will never know . |	|He stood again and knocked once at the double doors . |	|Having knocked , he did not wait for a reply , or at least I never heard one . |	1	DEFAULT									
0.441996911512082	343	|His cheeks were beardless , and his scented and smoothed hair was finer and brown . |	|His cheeks and forehead had been stung to redness by the night 's chill , but it was a new thing , not Verity 's weathered ruddiness . |	|And Verity dressed as his men dressed , in practical woolens of sturdy weave and subdued colors . |	2	DEFAULT	Prince Verity								
0.572729075353101	447	|He preceded us home to Buckkeep , where he abdicated his claim to the throne . |	|By the time we arrived , he and Lady Patience were gone from court , to live as the Lord and Lady of Withywoods . |	|I have been to Withywoods . |	2	DEFAULT	Patience								
0.865670833947459	364	|It 's better than a lot of children have in this village , Eda knows . |	|For here , for now , it 's fine . |	|It will have to be different when he comes back to Buckkeep . |	0										
0.717071810801194	147	|He paused , then : Who 's the mother ? |	|he demanded suddenly . |	|The guardsman shifted uncomfortably . |	1	DEFAULT									
0.878677527386639	374	|But Regal frowned and continued . |	|My mother the Queen is not at all pleased about any of this . |	|She has counseled the King long , but in vain . |	2	Regal	DEFAULT								
0.023161505126912	377	|Mother and I were for putting the boy ... aside . |	|It is only good sense . |	|We scarcely need more confusion in the line of succession . |	0										
0.075770883765903	139	|So make it seven years or so , to allow for her belly to swell . |	|Damn . |	|Yes . |	0										
0.01733258861923	26	|Sometimes it seems too complete , and I wonder if it is truly mine . |	|Am I recalling it from my own mind , or from dozens of retellings by legions of kitchen maids and ranks of scullions and herds of stable boys as they explained my presence to each other ? |	|Perhaps I have heard the story so many times , from so many sources , that I now recall it as an actual memory of my own . |	1	DEFAULT									
0.773338617536854	236	|I stared at the thick bandaging on his right calf and over his knee that had kept him from bending his leg . |	|He reseated himself and refilled his mug from a pitcher on the table . |	|He drank again , studying me over the rim of his mug . |	1	DEFAULT									
0.891627430451575	346	|Only the crest on his breast showed brighter , in gold and silver thread . |	|But the younger man with him gleamed in scarlets and primrose , and his cloak drooped with twice the width of cloth needed to cover a man . |	|The doublet that showed beneath it was a rich cream , and laden with lace . |	2	DEFAULT	DEFAULT								
0.943193780439954	209	|Chivalry 's bastard ? |	|Jason shrugged , busy with getting himself bread and meat and cheese of his own . |	|So said the old plowman what left him here . |	1	Jason									
0.625630162060203	355	|I meant no disrespect to the blood , sir , Burrich said in honest confusion . |	|I am Chivalry 's man , and I saw to the boy as I thought best . |	|I could make him up a pallet in the guardroom , but he seems small to be in the company of such men , with their comings and goings at all hours , their fights and drinking and noise . |	2	Chiv	Burrich								
0.256064904065168	243	|I 'd say it was Prince Chivalry 's business who the mother was , and not for kitchen talk , Burrich said mildly . |	|Even so , even so , the guard agreed abruptly , and Jason nodded like a courting bird in agreement . |	|Young as I was , I still wondered what kind of man this was who , with one leg bandaged , could quell a room full of rough men with a look or a word . |	2	DEFAULT	Jason								
0.571757440474799	230	|I started to draw away from that look , but his grip would n't let me . |	|So I stared back at him with as much defiance as I could muster , and saw his upset masked suddenly with a sort of reluctant wonder . |	|And lastly he closed his eyes for a second , hooding them against some pain . |	2	DEFAULT	DEFAULT								
0.214859893744475	18	|I do not even know to whom I try to explain myself . |	|My life has been a web of secrets , secrets that even now are unsafe to share . |	|Shall I set them all down on fine paper , only to create from them flame and ash ? |	1										
0.052482569042907	375	|My mother the Queen is not at all pleased about any of this . |	|She has counseled the King long , but in vain . |	|Mother and I were for putting the boy ... aside . |	2	DEFAULT	DEFAULT								
0.082619459737746	203	|So ? |	|So , you got his little bastid , at least until Chivalry gets back and does otherwise with him . |	|Jason offered me the slab of dripping meat . |	3	Chiv	DEFAULT	DEFAULT							
0.030656016181674	38	|Only firm . |	|It did not let me slip on the icy streets , but it did not let me escape my fate , either . |	|It was as implacable as the icy gray rain that glazed the trampled snow and ice of the graveled pathway outside the huge wooden doors of the fortified building that stood like a fortress within the town itself . |	1	DEFAULT									
0.927333243754042	275	|At a word from Burrich he lay down again , curling up small in the straw and closing his eyes . |	|We moved past him , Burrich dragging the door to behind us . |	|He took the lantern that burned dimly by the door and led me on . |	2	DEFAULT	Burrich								
0.137806647639851	140	|Damn . |	|Yes . |	|That was the first year the Chyurda tried to close the pass . |	0										
0.047988383086269	354	|He is Chivalry 's man , and as such he 's cared for ... . |	|I meant no disrespect to the blood , sir , Burrich said in honest confusion . |	|I am Chivalry 's man , and I saw to the boy as I thought best . |	2	DEFAULT	Burrich								
0.779640009238473	156	|I 'll find out then if not before . |	|Here , boy , what do they call you ? |	|His jerkin was closed with an intricate buckle shaped like a buck 's head . |	1	DEFAULT									
0.542943468730922	439	|I think it made Regal step back , but I can not be sure . |	|The men left soon after , and if they spoke any more than that , no memory of it lies within me . |	|Time passed , and I think it was two , or perhaps three weeks later that I found myself clinging to Burrich 's belt and trying to wrap my short legs around a horse behind him as we left that chill village and began what seemed to me an endless journey down to warmer lands . |	1	DEFAULT									
0.620504580957785	378	|It is only good sense . |	|We scarcely need more confusion in the line of succession . |	|I see no confusion in it now , Regal . |	0										
0.588189287374676	29	|Is the detail the result of a six-year-old 's open absorption of all that goes on around him ? |	|Or could the completeness of the memory be the bright overlay of the Skill , and the later drugs a man takes to control his addiction to it , the drugs that bring on pains and cravings of their own ? |	|The last is most possible . |	0										
0.281780158288082	208	|I stuffed as much bread into my mouth as I could and shifted to where I could watch the meat . |	|Chivalry 's bastard ? |	|Jason shrugged , busy with getting himself bread and meat and cheese of his own . |	1	Chiv									
